vehicle_model,vehicle_usage_type,ambient_temp_c,engine_temp_c,avg_engine_rpm,engine_load_nm,engine_hours,maintenance_required,TWF,HDF,PWF,OSF,RNF,fault_code_count,mileage_km,usage_intensity,days_to_failure
L54888,L,27.350000000000023,38.25,1709,32.3,64,0,0,0,0,0,0,0,2880,0.49692307692307686,167
L54889,L,27.350000000000023,38.25,1445,41.5,66,0,0,0,0,0,0,0,2970,0.6194029850746269,180
M22570,M,27.350000000000023,38.25,1390,51.9,68,0,0,0,0,0,0,0,3060,0.7521739130434782,232
L54891,L,27.25,38.25,1309,55.5,71,0,0,0,0,0,0,0,3195,0.7708333333333334,162
L54892,L,27.350000000000023,38.35000000000002,1499,37.6,73,0,0,0,0,0,0,0,3285,0.5081081081081081,203
M22573,M,27.350000000000023,38.25,2072,18.8,75,0,0,0,0,0,0,0,3375,0.2473684210526316,348
L54894,L,27.350000000000023,38.35000000000002,1487,43.0,78,0,0,0,0,0,0,0,3510,0.5443037974683544,247
L54895,L,27.350000000000023,38.35000000000002,1302,49.6,80,0,0,0,0,0,0,0,3600,0.6123456790123457,162
M22576,M,27.350000000000023,38.35000000000002,1378,48.2,82,0,0,0,0,0,0,0,3690,0.5807228915662651,277
L54897,L,27.350000000000023,38.450000000000045,1365,53.0,85,0,0,0,0,0,0,0,3825,0.6162790697674418,336
H37132,H,27.450000000000045,38.55000000000001,1427,44.6,87,0,0,0,0,0,0,0,3915,0.5068181818181818,341
H37133,H,27.450000000000045,38.55000000000001,1535,33.3,92,0,0,0,0,0,0,0,4140,0.35806451612903223,165
H37134,H,27.350000000000023,38.450000000000045,1476,41.7,97,0,0,0,0,0,0,0,4365,0.4255102040816327,268
L54901,L,27.350000000000023,38.450000000000045,1425,42.4,102,0,0,0,0,0,0,0,4590,0.4116504854368932,294
L54902,L,27.350000000000023,38.55000000000001,1409,54.7,104,0,0,0,0,0,0,0,4680,0.520952380952381,241
L54903,L,27.350000000000023,38.450000000000045,1730,30.2,106,0,0,0,0,0,0,0,4770,0.2822429906542056,241
M22584,M,27.350000000000023,38.450000000000045,1454,41.4,108,0,0,0,0,0,0,0,4860,0.37981651376146786,208
L54905,L,27.450000000000045,38.55000000000001,1744,26.9,111,0,0,0,0,0,0,0,4995,0.2401785714285714,357
M22586,M,27.650000000000034,38.75,1761,29.0,113,0,0,0,0,0,0,0,5085,0.2543859649122807,317
M22587,M,27.55000000000001,38.75,1657,30.9,116,0,0,0,0,0,0,0,5220,0.2641025641025641,323
L54908,L,27.55000000000001,38.650000000000034,1420,47.0,119,0,0,0,0,0,0,0,5355,0.39166666666666666,293
H37143,H,27.55000000000001,38.75,1329,59.2,121,0,0,0,0,0,0,0,5445,0.4852459016393443,262
L54910,L,27.450000000000045,38.75,1472,44.2,126,0,0,0,0,0,0,0,5670,0.34803149606299216,186
L54911,L,27.450000000000045,38.85000000000002,1566,30.1,128,0,0,0,0,0,0,0,5760,0.23333333333333334,229
L54912,L,27.450000000000045,38.85000000000002,1430,42.7,130,0,0,0,0,0,0,0,5850,0.32595419847328244,288
L54913,L,27.450000000000045,38.85000000000002,1481,40.9,132,0,0,0,0,0,0,0,5940,0.3075187969924812,151
L54914,L,27.450000000000045,38.85000000000002,1670,29.4,134,0,0,0,0,0,0,0,6030,0.21777777777777776,284
L54915,L,27.450000000000045,38.85000000000002,1406,55.1,136,0,0,0,0,0,0,0,6120,0.40218978102189784,225
H37150,H,27.450000000000045,38.950000000000045,1354,46.9,138,0,0,0,0,0,0,0,6210,0.33741007194244604,268
M22597,M,27.350000000000023,38.85000000000002,1985,19.3,143,0,0,0,0,0,0,0,6435,0.13402777777777777,248
M22598,M,27.350000000000023,38.85000000000002,1263,60.8,146,0,0,0,0,0,0,0,6570,0.41360544217687073,212
L54919,L,27.350000000000023,38.75,1576,31.1,149,0,0,0,0,0,0,0,6705,0.20733333333333334,158
L54920,L,27.350000000000023,38.85000000000002,1453,45.1,151,0,0,0,0,0,0,0,6795,0.2967105263157895,293
L54921,L,27.350000000000023,38.85000000000002,1478,39.0,153,0,0,0,0,0,0,0,6885,0.2532467532467532,223
M22602,M,27.350000000000023,38.75,1323,57.9,155,0,0,0,0,0,0,0,6975,0.37115384615384617,203
L54923,L,27.350000000000023,38.75,1710,28.4,158,0,0,0,0,0,0,0,7110,0.17861635220125785,283
L54924,L,27.25,38.55000000000001,1314,59.5,160,0,0,0,0,0,0,0,7200,0.3695652173913043,356
L54925,L,27.25,38.55000000000001,1460,39.6,162,0,0,0,0,0,0,0,7290,0.24294478527607363,325
M22606,M,27.25,38.55000000000001,1508,45.4,164,0,0,0,0,0,0,0,7380,0.27515151515151515,350
M22607,M,27.350000000000023,38.650000000000034,1331,55.3,167,0,0,0,0,0,0,0,7515,0.32916666666666666,173
L54928,L,27.25,38.55000000000001,1515,47.4,170,0,0,0,0,0,0,0,7650,0.2771929824561403,247
L54929,L,27.25,38.450000000000045,1674,33.0,172,0,0,0,0,0,0,0,7740,0.1907514450867052,359
L54930,L,27.25,38.55000000000001,1444,51.2,174,0,0,0,0,0,0,0,7830,0.2925714285714286,266
M22611,M,27.25,38.55000000000001,1398,42.6,176,0,0,0,0,0,0,0,7920,0.24067796610169492,198
M22612,M,27.25,38.55000000000001,1832,24.2,179,0,0,0,0,0,0,0,8055,0.13444444444444445,283
M22613,M,27.350000000000023,38.650000000000034,1591,42.0,182,0,0,0,0,0,0,0,8190,0.22950819672131148,284
M22614,M,27.25,38.55000000000001,1478,39.9,185,0,0,0,0,0,0,0,8325,0.21451612903225806,163
M22615,M,27.25,38.650000000000034,1362,47.6,188,0,0,0,0,0,0,0,8460,0.2518518518518519,279
L54936,L,27.350000000000023,38.650000000000034,1368,57.9,191,1,0,0,0,1,0,1,8595,0.3015625,56
M22617,M,27.150000000000034,38.55000000000001,1723,28.3,193,0,0,0,0,0,0,0,8685,0.14587628865979382,305
L54938,L,27.25,38.650000000000034,1689,30.8,196,0,0,0,0,0,0,0,8820,0.15634517766497463,229
L54939,L,27.25,38.650000000000034,1272,59.2,198,1,0,0,0,1,0,1,8910,0.2974874371859297,27
M22620,M,27.25,38.55000000000001,1511,33.0,200,0,0,0,0,0,0,0,9000,0.16417910447761194,292
H37175,H,27.25,38.450000000000045,1715,30.8,203,0,0,0,0,0,0,0,9135,0.15098039215686274,209
M22622,M,27.150000000000034,38.35000000000002,1400,43.8,0,0,0,0,0,0,0,0,0,43.8,182
L54943,L,27.25,38.450000000000045,1200,76.6,3,1,0,0,1,0,0,1,135,19.15,37
M22624,M,27.25,38.55000000000001,1555,38.7,5,0,0,0,0,0,0,0,225,6.45,221
H37179,H,27.150000000000034,38.450000000000045,1427,56.2,8,0,0,0,0,0,0,0,360,6.2444444444444445,315
L54946,L,27.150000000000034,38.25,1318,52.7,13,0,0,0,0,0,0,0,585,3.7642857142857147,340
H37181,H,27.05000000000001,38.25,1319,54.6,15,0,0,0,0,0,0,0,675,3.4125,310
M22628,M,27.05000000000001,38.25,1960,20.9,20,0,0,0,0,0,0,0,900,0.9952380952380951,290
L54949,L,27.150000000000034,38.35000000000002,1552,38.9,23,0,0,0,0,0,0,0,1035,1.6208333333333333,287
L54950,L,27.150000000000034,38.35000000000002,1548,32.2,25,0,0,0,0,0,0,0,1125,1.2384615384615385,205
L54951,L,27.150000000000034,38.450000000000045,1709,29.5,27,0,0,0,0,0,0,0,1215,1.0535714285714286,194
H37186,H,27.150000000000034,38.35000000000002,1464,41.0,29,0,0,0,0,0,0,0,1305,1.3666666666666667,319
L54953,L,27.150000000000034,38.25,1759,24.8,34,0,0,0,0,0,0,0,1530,0.7085714285714286,213
L54954,L,27.150000000000034,38.35000000000002,1634,31.9,36,0,0,0,0,0,0,0,1620,0.8621621621621621,321
L54955,L,27.150000000000034,38.35000000000002,1663,33.6,38,0,0,0,0,0,0,0,1710,0.8615384615384616,184
M22636,M,27.150000000000034,38.35000000000002,1445,47.3,40,0,0,0,0,0,0,0,1800,1.1536585365853658,271
L54957,L,27.150000000000034,38.35000000000002,1695,25.6,43,0,0,0,0,0,0,0,1935,0.5818181818181819,324
L54958,L,27.25,38.450000000000045,1517,39.0,45,0,0,0,0,0,0,0,2025,0.8478260869565217,198
L54959,L,27.350000000000023,38.55000000000001,1811,26.8,47,0,0,0,0,0,0,0,2115,0.5583333333333333,339
L54960,L,27.25,38.450000000000045,1815,23.5,49,0,0,0,0,0,0,0,2205,0.47,354
L54961,L,27.25,38.55000000000001,1513,40.0,51,0,0,0,0,0,0,0,2295,0.7692307692307693,171
M22642,M,27.25,38.450000000000045,1518,36.4,53,0,0,0,0,0,0,0,2385,0.674074074074074,270
L54963,L,27.150000000000034,38.35000000000002,1667,28.8,56,0,0,0,0,0,0,0,2520,0.5052631578947369,277
L54964,L,27.150000000000034,38.35000000000002,1403,60.1,58,0,0,0,0,0,0,0,2610,1.0186440677966102,248
L54965,L,27.05000000000001,38.35000000000002,1383,42.1,60,0,0,0,0,0,0,0,2700,0.6901639344262296,211
L54966,L,27.150000000000034,38.35000000000002,1466,46.2,62,0,0,0,0,0,0,0,2790,0.7333333333333334,338
L54967,L,27.150000000000034,38.35000000000002,1378,47.5,64,0,0,0,0,0,0,0,2880,0.7307692307692307,339
M22648,M,27.05000000000001,38.35000000000002,1547,40.9,66,0,0,0,0,0,0,0,2970,0.6104477611940299,320
L54969,L,27.05000000000001,38.35000000000002,1495,38.5,69,0,0,0,0,0,0,0,3105,0.55,185
L54970,L,26.950000000000045,38.25,1729,29.3,71,0,0,0,0,0,0,0,3195,0.40694444444444444,357
L54971,L,26.950000000000045,38.25,1418,47.7,73,0,0,0,0,0,0,0,3285,0.6445945945945947,286
H37206,H,26.950000000000045,38.25,1485,40.4,75,0,0,0,0,0,0,0,3375,0.531578947368421,239
L54973,L,26.950000000000045,38.35000000000002,1434,40.8,80,0,0,0,0,0,0,0,3600,0.5037037037037037,276
M22654,M,27.05000000000001,38.450000000000045,1415,55.8,82,0,0,0,0,0,0,0,3690,0.672289156626506,267
H37209,H,26.950000000000045,38.450000000000045,1674,29.6,85,0,0,0,0,0,0,0,3825,0.34418604651162793,263
L54976,L,26.950000000000045,38.35000000000002,1454,52.4,90,0,0,0,0,0,0,0,4050,0.5758241758241758,267
L54977,L,26.850000000000023,38.25,1476,39.0,92,0,0,0,0,0,0,0,4140,0.41935483870967744,320
L54978,L,26.850000000000023,38.35000000000002,1812,28.3,94,0,0,0,0,0,0,0,4230,0.29789473684210527,345
L54979,L,26.850000000000023,38.25,1374,41.9,96,0,0,0,0,0,0,0,4320,0.4319587628865979,239
M22660,M,26.950000000000045,38.25,1524,40.6,98,0,0,0,0,0,0,0,4410,0.41010101010101013,331
L54981,L,26.850000000000023,38.25,1383,49.6,101,0,0,0,0,0,0,0,4545,0.48627450980392156,157
L54982,L,26.75,38.150000000000034,1429,58.2,103,0,0,0,0,0,0,0,4635,0.5596153846153846,210
M22663,M,26.650000000000034,38.150000000000034,1517,41.2,105,0,0,0,0,0,0,0,4725,0.3886792452830189,218
M22664,M,26.75,38.25,1480,44.9,108,0,0,0,0,0,0,0,4860,0.41192660550458715,207
L54985,L,26.75,38.25,1706,28.8,111,0,0,0,0,0,0,0,4995,0.2571428571428572,305
L54986,L,26.850000000000023,38.35000000000002,1349,48.6,113,0,0,0,0,0,0,0,5085,0.4263157894736842,221
M22667,M,26.850000000000023,38.35000000000002,1451,49.0,115,0,0,0,0,0,0,0,5175,0.4224137931034483,211
L54988,L,26.75,38.25,1627,36.7,118,0,0,0,0,0,0,0,5310,0.30840336134453783,152
M22669,M,26.850000000000023,38.25,1537,35.4,120,0,0,0,0,0,0,0,5400,0.29256198347107437,329
L54990,L,26.950000000000045,38.35000000000002,2218,17.0,123,0,0,0,0,0,0,0,5535,0.13709677419354838,166
M22671,M,26.850000000000023,38.25,1466,39.0,125,0,0,0,0,0,0,0,5625,0.30952380952380953,234
L54992,L,26.850000000000023,38.35000000000002,1666,32.0,128,0,0,0,0,0,0,0,5760,0.24806201550387597,220
L54993,L,26.850000000000023,38.35000000000002,1455,41.7,130,0,0,0,0,0,0,0,5850,0.31832061068702294,336
L54994,L,26.850000000000023,38.25,1927,24.6,132,0,0,0,0,0,0,0,5940,0.1849624060150376,299
M22675,M,26.75,38.150000000000034,1703,28.4,134,0,0,0,0,0,0,0,6030,0.21037037037037035,360
L54996,L,26.650000000000034,38.05000000000001,1533,35.9,137,0,0,0,0,0,0,0,6165,0.26014492753623186,181
H37231,H,26.650000000000034,38.150000000000034,1785,25.4,139,0,0,0,0,0,0,0,6255,0.1814285714285714,199
L54998,L,26.650000000000034,38.05000000000001,2142,16.6,144,0,0,0,0,0,0,0,6480,0.11448275862068967,231
L54999,L,26.650000000000034,38.05000000000001,1369,46.2,146,0,0,0,0,0,0,0,6570,0.3142857142857143,253
M22680,M,26.650000000000034,38.05000000000001,1706,29.2,148,0,0,0,0,0,0,0,6660,0.1959731543624161,157
L55001,L,26.75,38.150000000000034,1802,24.4,151,0,0,0,0,0,0,0,6795,0.16052631578947368,329
H37236,H,26.75,38.150000000000034,1413,41.8,153,0,0,0,0,0,0,0,6885,0.2714285714285714,291
L55003,L,26.850000000000023,38.150000000000034,1484,53.2,158,0,0,0,0,0,0,0,7110,0.3345911949685535,251
L55004,L,26.75,38.150000000000034,1535,38.1,160,0,0,0,0,0,0,0,7200,0.23664596273291927,354
M22685,M,26.75,38.05000000000001,1579,35.5,162,0,0,0,0,0,0,0,7290,0.21779141104294478,337
L55006,L,26.650000000000034,37.950000000000045,1300,64.2,165,0,0,0,0,0,0,0,7425,0.38674698795180723,256
M22687,M,26.650000000000034,37.950000000000045,1452,44.3,167,0,0,0,0,0,0,0,7515,0.2636904761904762,220
M22688,M,26.650000000000034,37.950000000000045,1562,35.7,170,0,0,0,0,0,0,0,7650,0.20877192982456141,282
L55009,L,26.650000000000034,38.05000000000001,1664,28.3,173,0,0,0,0,0,0,0,7785,0.16264367816091954,168
H37244,H,26.75,38.05000000000001,1495,35.8,175,0,0,0,0,0,0,0,7875,0.2034090909090909,228
M22691,M,26.850000000000023,38.25,1533,42.6,180,0,0,0,0,0,0,0,8100,0.23535911602209947,164
L55012,L,26.850000000000023,38.25,1484,37.0,183,0,0,0,0,0,0,0,8235,0.20108695652173914,253
L55013,L,26.850000000000023,38.25,1604,38.7,185,0,0,0,0,0,0,0,8325,0.20806451612903226,176
L55014,L,26.850000000000023,38.25,1483,45.6,187,0,0,0,0,0,0,0,8415,0.24255319148936172,191
L55015,L,26.950000000000045,38.35000000000002,1549,34.7,189,0,0,0,0,0,0,0,8505,0.18263157894736842,172
L55016,L,26.950000000000045,38.25,1604,35.0,191,0,0,0,0,0,0,0,8595,0.18229166666666666,351
L55017,L,27.05000000000001,38.35000000000002,1685,31.0,193,0,0,0,0,0,0,0,8685,0.15979381443298968,247
L55018,L,27.05000000000001,38.450000000000045,1372,49.2,195,0,0,0,0,0,0,0,8775,0.2510204081632653,182
L55019,L,27.150000000000034,38.450000000000045,1374,47.4,197,0,0,0,0,0,0,0,8865,0.23939393939393938,200
L55020,L,27.05000000000001,38.450000000000045,1606,31.0,199,0,0,0,0,0,0,0,8955,0.155,158
L55021,L,26.950000000000045,38.35000000000002,1471,47.2,201,0,0,0,0,0,0,0,9045,0.23366336633663368,193
L55022,L,26.950000000000045,38.35000000000002,1659,31.1,203,0,0,0,0,0,0,0,9135,0.15245098039215688,264
M22703,M,26.950000000000045,38.55000000000001,1400,48.5,205,0,0,0,0,0,0,0,9225,0.2354368932038835,170
L55024,L,26.950000000000045,38.55000000000001,1503,42.6,208,0,0,0,0,0,0,0,9360,0.20382775119617225,210
L55025,L,27.05000000000001,38.650000000000034,1798,23.2,210,0,0,0,0,0,0,0,9450,0.10995260663507109,192
M22706,M,27.05000000000001,38.450000000000045,1608,35.0,212,0,0,0,0,0,0,0,9540,0.1643192488262911,347
L55027,L,27.05000000000001,38.450000000000045,1322,50.9,215,0,0,0,0,0,0,0,9675,0.23564814814814813,290
H37262,H,27.05000000000001,38.450000000000045,1547,37.7,217,0,0,0,0,0,0,0,9765,0.17293577981651378,318
M22709,M,27.150000000000034,38.55000000000001,1374,47.9,222,1,1,0,0,0,0,1,9990,0.2147982062780269,29
M22710,M,27.150000000000034,38.55000000000001,1447,36.8,0,0,0,0,0,0,0,0,0,36.8,332
L55031,L,27.25,38.55000000000001,1373,47.2,3,0,0,0,0,0,0,0,135,11.8,159
L55032,L,27.150000000000034,38.55000000000001,1515,37.5,5,0,0,0,0,0,0,0,225,6.25,236
L55033,L,27.150000000000034,38.55000000000001,1317,56.5,7,0,0,0,0,0,0,0,315,7.0625,272
L55034,L,27.150000000000034,38.650000000000034,1551,37.2,9,0,0,0,0,0,0,0,405,3.72,227
M22715,M,27.150000000000034,38.650000000000034,1592,32.1,11,0,0,0,0,0,0,0,495,2.6750000000000003,314
L55036,L,27.25,38.650000000000034,1433,42.2,14,0,0,0,0,0,0,0,630,2.8133333333333335,248
L55037,L,27.350000000000023,38.75,1432,43.1,16,0,0,0,0,0,0,0,720,2.5352941176470587,246
L55038,L,27.350000000000023,38.75,1350,51.7,18,0,0,0,0,0,0,0,810,2.7210526315789476,256
M22719,M,27.350000000000023,38.75,1370,44.8,20,0,0,0,0,0,0,0,900,2.1333333333333333,316
L55040,L,27.350000000000023,38.85000000000002,1415,44.6,23,0,0,0,0,0,0,0,1035,1.8583333333333334,350
L55041,L,27.350000000000023,38.85000000000002,1498,42.9,25,0,0,0,0,0,0,0,1125,1.65,234
M22722,M,27.350000000000023,38.85000000000002,1382,54.1,27,0,0,0,0,0,0,0,1215,1.9321428571428572,316
M22723,M,27.350000000000023,38.75,1511,44.5,30,0,0,0,0,0,0,0,1350,1.435483870967742,305
L55044,L,27.350000000000023,38.75,1330,59.5,33,0,0,0,0,0,0,0,1485,1.75,347
L55045,L,27.350000000000023,38.75,1383,50.5,35,0,0,0,0,0,0,0,1575,1.4027777777777777,230
L55046,L,27.350000000000023,38.75,1431,49.4,37,0,0,0,0,0,0,0,1665,1.3,242
L55047,L,27.350000000000023,38.85000000000002,1461,38.1,39,0,0,0,0,0,0,0,1755,0.9525,328
H37282,H,27.25,38.75,1438,46.7,41,0,0,0,0,0,1,0,1845,1.111904761904762,236
M22729,M,27.350000000000023,38.85000000000002,1779,27.7,46,0,0,0,0,0,0,0,2070,0.5893617021276596,170
M22730,M,27.450000000000045,38.950000000000045,1293,52.3,49,0,0,0,0,0,0,0,2205,1.046,228
L55051,L,27.450000000000045,39.05000000000001,1308,54.7,52,0,0,0,0,0,0,0,2340,1.0320754716981133,164
L55052,L,27.450000000000045,39.150000000000034,1532,37.2,54,0,0,0,0,0,0,0,2430,0.6763636363636364,150
L55053,L,27.55000000000001,39.25,1470,38.6,56,0,0,0,0,0,0,0,2520,0.6771929824561403,218
L55054,L,27.55000000000001,39.150000000000034,1548,37.9,58,0,0,0,0,0,0,0,2610,0.6423728813559322,313
L55055,L,27.55000000000001,39.150000000000034,1898,24.0,60,0,0,0,0,0,0,0,2700,0.39344262295081966,178
H37290,H,27.55000000000001,39.05000000000001,1335,49.0,62,0,0,0,0,0,0,0,2790,0.7777777777777778,242
L55057,L,27.55000000000001,39.150000000000034,1420,53.8,67,0,0,0,0,0,0,0,3015,0.7911764705882353,360
L55058,L,27.55000000000001,39.150000000000034,1418,49.0,69,0,0,0,0,0,0,0,3105,0.7,211
M22739,M,27.650000000000034,39.150000000000034,1535,40.3,71,0,0,0,0,0,0,0,3195,0.5597222222222222,189
H37294,H,27.55000000000001,39.25,1457,47.2,74,0,0,0,0,0,0,0,3330,0.6293333333333334,344
L55061,L,27.650000000000034,39.25,1493,39.1,79,0,0,0,0,0,0,0,3555,0.48875,176
H37296,H,27.55000000000001,39.150000000000034,1670,27.3,81,0,0,0,0,0,0,0,3645,0.3329268292682927,337
H37297,H,27.55000000000001,39.150000000000034,1446,45.4,86,0,0,0,0,0,0,0,3870,0.5218390804597701,326
L55064,L,27.650000000000034,39.25,1465,59.1,91,1,0,0,1,0,0,1,4095,0.6423913043478261,12
L55065,L,27.55000000000001,39.150000000000034,1590,36.3,93,0,0,0,0,0,0,0,4185,0.3861702127659574,331
M22746,M,27.450000000000045,39.05000000000001,2174,18.5,95,0,0,0,0,0,0,0,4275,0.19270833333333334,153
L55067,L,27.55000000000001,39.25,1590,37.9,98,0,0,0,0,0,0,0,4410,0.3828282828282828,314
L55068,L,27.55000000000001,39.150000000000034,1577,33.2,100,0,0,0,0,0,0,0,4500,0.3287128712871287,229
M22749,M,27.55000000000001,39.25,1371,61.7,102,0,0,0,0,0,0,0,4590,0.5990291262135923,168
L55070,L,27.650000000000034,39.25,1767,25.6,105,0,0,0,0,0,0,0,4725,0.24150943396226415,350
L55071,L,27.650000000000034,39.35000000000002,1517,39.2,107,0,0,0,0,0,0,0,4815,0.362962962962963,256
M22752,M,27.75,39.450000000000045,1555,40.6,109,0,0,0,0,0,0,0,4905,0.3690909090909091,363
L55073,L,27.75,39.55000000000001,1416,43.8,112,0,0,0,0,0,0,0,5040,0.38761061946902653,346
M22754,M,27.650000000000034,39.450000000000045,1588,35.6,114,0,0,0,0,0,0,0,5130,0.3095652173913044,164
L55075,L,27.650000000000034,39.450000000000045,1422,50.0,117,0,0,0,0,0,0,0,5265,0.423728813559322,302
L55076,L,27.650000000000034,39.450000000000045,1376,53.6,119,0,0,0,0,0,0,0,5355,0.44666666666666666,152
L55077,L,27.650000000000034,39.35000000000002,1434,50.7,121,0,0,0,0,0,0,0,5445,0.41557377049180333,214
L55078,L,27.650000000000034,39.35000000000002,1423,47.3,123,0,0,0,0,0,0,0,5535,0.38145161290322577,185
L55079,L,27.75,39.25,1364,52.5,125,0,0,0,0,0,0,0,5625,0.4166666666666667,308
L55080,L,27.650000000000034,39.25,1825,23.8,127,0,0,0,0,0,0,0,5715,0.1859375,332
L55081,L,27.650000000000034,39.25,1365,44.5,129,0,0,0,0,0,0,0,5805,0.3423076923076923,174
M22762,M,27.55000000000001,39.150000000000034,1430,47.2,131,0,0,0,0,0,0,0,5895,0.3575757575757576,160
L55083,L,27.650000000000034,39.150000000000034,1435,44.8,134,0,0,0,0,0,0,0,6030,0.33185185185185184,182
M22764,M,27.650000000000034,39.25,1811,25.1,136,0,0,0,0,0,0,0,6120,0.1832116788321168,199
M22765,M,27.650000000000034,39.25,1465,43.7,139,0,0,0,0,0,0,0,6255,0.31214285714285717,229
L55086,L,27.75,39.25,1372,51.0,142,0,0,0,0,0,0,0,6390,0.35664335664335667,286
L55087,L,27.650000000000034,39.150000000000034,1858,26.3,144,0,0,0,0,0,0,0,6480,0.1813793103448276,210
L55088,L,27.55000000000001,39.150000000000034,1715,26.8,146,0,0,0,0,0,0,0,6570,0.18231292517006803,347
L55089,L,27.55000000000001,39.05000000000001,1590,38.5,148,0,0,0,0,0,0,0,6660,0.25838926174496646,166
M22770,M,27.650000000000034,39.05000000000001,1664,25.7,150,0,0,0,0,0,0,0,6750,0.17019867549668874,193
L55091,L,27.55000000000001,38.950000000000045,1512,36.9,153,0,0,0,0,0,0,0,6885,0.2396103896103896,228
L55092,L,27.55000000000001,38.950000000000045,1498,44.0,155,0,0,0,0,0,0,0,6975,0.28205128205128205,173
L55093,L,27.55000000000001,38.950000000000045,1395,41.9,157,0,0,0,0,0,0,0,7065,0.2651898734177215,204
H37328,H,27.55000000000001,38.950000000000045,1490,43.1,159,0,0,0,0,0,0,0,7155,0.26937500000000003,250
H37329,H,27.650000000000034,38.950000000000045,1527,35.1,164,0,0,0,0,0,0,0,7380,0.21272727272727274,283
L55096,L,27.650000000000034,38.950000000000045,1512,37.1,169,0,0,0,0,0,0,0,7605,0.21823529411764706,264
L55097,L,27.75,38.950000000000045,1474,42.4,171,0,0,0,0,0,0,0,7695,0.24651162790697673,211
L55098,L,27.650000000000034,38.950000000000045,1505,41.3,173,0,0,0,0,0,0,0,7785,0.23735632183908045,267
L55099,L,27.650000000000034,38.85000000000002,1496,40.0,175,0,0,0,0,0,0,0,7875,0.22727272727272727,309
L55100,L,27.650000000000034,38.85000000000002,1382,49.3,177,0,0,0,0,0,0,0,7965,0.2769662921348314,183
L55101,L,27.55000000000001,38.75,1419,47.7,179,0,0,0,0,0,0,0,8055,0.265,328
L55102,L,27.55000000000001,38.75,1462,39.7,181,0,0,0,0,0,0,0,8145,0.21813186813186813,338
M22783,M,27.650000000000034,38.85000000000002,1450,45.0,183,0,0,0,0,0,0,0,8235,0.24456521739130435,271
H37338,H,27.55000000000001,38.75,1389,46.5,186,0,0,0,0,0,0,0,8370,0.24866310160427807,260
M22785,M,27.55000000000001,38.75,1697,28.2,191,0,0,0,0,0,0,0,8595,0.146875,273
L55106,L,27.55000000000001,38.75,1335,57.1,194,1,0,0,0,1,0,1,8730,0.2928205128205128,21
L55107,L,27.55000000000001,38.75,1476,42.0,196,0,0,0,0,0,0,0,8820,0.2131979695431472,324
L55108,L,27.450000000000045,38.55000000000001,1497,43.6,198,0,0,0,0,0,0,0,8910,0.2190954773869347,202
M22789,M,27.450000000000045,38.450000000000045,1669,29.2,200,0,0,0,0,0,0,0,9000,0.145273631840796,238
L55110,L,27.450000000000045,38.450000000000045,1455,48.0,203,0,0,0,0,0,0,0,9135,0.23529411764705882,322
L55111,L,27.55000000000001,38.55000000000001,1499,38.4,205,0,0,0,0,0,0,0,9225,0.18640776699029127,337
L55112,L,27.55000000000001,38.650000000000034,1478,41.9,207,0,0,0,0,0,0,0,9315,0.2014423076923077,206
L55113,L,27.650000000000034,38.650000000000034,1928,21.8,209,0,0,0,0,0,0,0,9405,0.10380952380952381,211
M22794,M,27.650000000000034,38.75,1621,28.3,211,0,0,0,0,0,0,0,9495,0.13349056603773585,152
M22795,M,27.650000000000034,38.75,1356,44.3,214,0,0,0,0,0,0,0,9630,0.20604651162790696,253
